,NUM_SOLICITUD,CODIGO,EDAD,PERCENTIL_GLOBAL,Puntaje Global,Puntaje Matematicas,Puntaje Lectura,Puntaje Sociales,Puntaje Naturales,Puntaje Ingles,BECA,ESTRATO,PERIODO,IND_ACEPTADA_N,IND_ACEPTADA_Y,COLEGIO_BILINGUE_N,PAGO_03_N,PAGO_03_S,DISCAPACIDAD_00: Ninguno,DISCAPACIDAD_04:Sensorial - Baja Visión,DISCAPACIDAD_09:Discapacidad Física o motora,SEXO_F,SEXO_M,CIUDADANIA_C,ATRIBUTOS_BECO - Beca Progreso Combarranquilla,ATRIBUTOS_BEDE - Beca Excelencia Deportiva UN,"ATRIBUTOS_BEDE - Beca Excelencia Deportiva UN, BGDC - Beca Gases del Caribe",ATRIBUTOS_BEOC - Beca Orgullo Caribe,"ATRIBUTOS_BEOC - Beca Orgullo Caribe, BERA - Beca Roble Amarillo, BEUC - Beca Uninorte Caribe, BGDC - Beca Gases del Caribe","ATRIBUTOS_BEOC - Beca Orgullo Caribe, BGDC - Beca Gases del Caribe",ATRIBUTOS_BERA - Beca Roble Amarillo,"ATRIBUTOS_BERA - Beca Roble Amarillo, BGDC - Beca Gases del Caribe","ATRIBUTOS_BERA - Beca Roble Amarillo, BGDC - Beca Gases del Caribe, BKCP - Beca Karl C. Parrish Jr.",ATRIBUTOS_BEUC - Beca Uninorte Caribe,ATRIBUTOS_BGDC - Beca Gases del Caribe,ATRIBUTOS_BKCP - Beca Karl C. Parrish Jr.,ATRIBUTOS_N,ATRIBUTOS_NCI - No completará la inscripción,DESC_DPTO1_Atlántico,DESC_DPTO1_Bogotá,DESC_DPTO1_Bolivar,DESC_DPTO1_Cesar,DESC_DPTO1_Cordoba,DESC_DPTO1_La Guajira,DESC_DPTO1_Magdalena,DESC_DPTO1_Sucre,DESC_MUNICIPIO1_Arjona (Bol),DESC_MUNICIPIO1_BARRANQUILLA (Atlc),DESC_MUNICIPIO1_Bogotá D.C.,DESC_MUNICIPIO1_CARTAGENA (Bol),DESC_MUNICIPIO1_Cerete (Cord),DESC_MUNICIPIO1_Corozal (Suc),DESC_MUNICIPIO1_Fonseca (Guaj),DESC_MUNICIPIO1_Juan De Acosta - Atlántico,DESC_MUNICIPIO1_Lorica (Cord),DESC_MUNICIPIO1_MONTERIA (Cord),DESC_MUNICIPIO1_Maicao (Guaj),DESC_MUNICIPIO1_Malambo (Atlc),DESC_MUNICIPIO1_Pivijay (Magd),DESC_MUNICIPIO1_Ponedera (Atlc),DESC_MUNICIPIO1_RIOHACHA (Guaj),DESC_MUNICIPIO1_SANTA MARTA (Magd),DESC_MUNICIPIO1_SINCELEJO (Suc),DESC_MUNICIPIO1_San Juan Nepomuceno (Bol),DESC_MUNICIPIO1_Santo Tomás,DESC_MUNICIPIO1_Soledad (Atlc),DESC_MUNICIPIO1_Tolú (Suc),DESC_MUNICIPIO1_Uribia (Guaj),DESC_MUNICIPIO1_VALLEDUPAR (Ces),DESC_PAIS1_Colombia,DESC_BACHILLERATO_Boston International School,DESC_BACHILLERATO_Colegio Bachillerato Roig Y Villalba-Jornada Nocturna,DESC_BACHILLERATO_Colegio Biffi La Salle,DESC_BACHILLERATO_Colegio Bilingüe Elisa Diazgranados,DESC_BACHILLERATO_Colegio Colon,DESC_BACHILLERATO_Colegio Cooperativo Justiniano Quiñonez Angulo,DESC_BACHILLERATO_Colegio De La Esperanza,DESC_BACHILLERATO_Colegio Del Sagrado Corazon De Jesus Bethlemitas,DESC_BACHILLERATO_Colegio El Encanto,DESC_BACHILLERATO_Colegio Fisher School,DESC_BACHILLERATO_Colegio Jorge N. Abello-Jornada Mañana,DESC_BACHILLERATO_Colegio La Enseñanza,DESC_BACHILLERATO_Colegio Metropolitano De Soledad 2000,DESC_BACHILLERATO_Colegio Nuestra Señora De Fatima,DESC_BACHILLERATO_Colegio Nuestra Señora De Lourdes,DESC_BACHILLERATO_Colegio Sagrada Sabiduria-Jornada Tarde,DESC_BACHILLERATO_Colegio Santa Fe,DESC_BACHILLERATO_Colegio Sara De Luque Panaflet-Sede Principal,DESC_BACHILLERATO_Corporacion Educativa Colegio Alter Alteris,DESC_BACHILLERATO_Corporación Educativa La Concepción,DESC_BACHILLERATO_Escuela Normal Superior Del Distrito Barranquilla,DESC_BACHILLERATO_Fundacion Educativa Madre Butler-Sede Principal,DESC_BACHILLERATO_Gimnasio Altair De La Sabana,DESC_BACHILLERATO_Gimnasio Campestre,DESC_BACHILLERATO_Gimnasio Latino Britanico,DESC_BACHILLERATO_I.E.T.C  Alberto Pumarejo De Malambo,DESC_BACHILLERATO_IE Escuela Normal Superior Nuestra Señora De Fatima -Jornada Mañana,DESC_BACHILLERATO_IE Politécnico De Soledad - Jornada Tarde,DESC_BACHILLERATO_IE Tecnico Industrial Antonio Prieto - Jornada Mañana,DESC_BACHILLERATO_IE Técnico Industrial Blas Torres De La Torre - Jornada Mañana,DESC_BACHILLERATO_IED Del Barrio Simón Bolivar-Jornada Tarde,DESC_BACHILLERATO_IED Delicias San Carlos - IDESCO,DESC_BACHILLERATO_IED Fundación Pies Descalzos,DESC_BACHILLERATO_IED Gabriel Garcia Marquez - Jornada Mañana,DESC_BACHILLERATO_IED La Magdalena (Antes Ceb # 159),DESC_BACHILLERATO_IED Las Mercedes San Pablo,DESC_BACHILLERATO_IED San Vicente De Paul - Jornada Mañana,DESC_BACHILLERATO_IETVilla  Olímpica - INETVOL,DESC_BACHILLERATO_Icfes,DESC_BACHILLERATO_Institucion Educativa Bethel,DESC_BACHILLERATO_Institucion Educativa Comfacor Jaime Exbrayat,DESC_BACHILLERATO_Institucion Educativa Distrital Liceo Pivijay-Jornada Mañana,DESC_BACHILLERATO_Institucion Educativa Jose Yemail Tous-Sede Principal,DESC_BACHILLERATO_Institucion Educativa La Floresta,DESC_BACHILLERATO_Institucion Educativa Liceo Carmelo Percy Vergara-Jornada Tarde,DESC_BACHILLERATO_Institucion Educativa Madre Amalia,DESC_BACHILLERATO_Institucion Educativa Mercedes Abrego,DESC_BACHILLERATO_Institucion Educativa Normal Superior Indigena,DESC_BACHILLERATO_Institucion Educativa Tecnico Industrial El Milagroso,DESC_BACHILLERATO_Institución Educativa Distrital Betania,DESC_BACHILLERATO_Instituto Ariano,DESC_BACHILLERATO_Instituto Distrital Para El Desarrollo Integral Nueva Granada-Jornada Mañana,DESC_BACHILLERATO_Instituto Experimental José Celestino Mutis,DESC_BACHILLERATO_Instituto La Milagrosa,DESC_BACHILLERATO_Instituto La Salle,DESC_BACHILLERATO_Liceo Leon De Greiff,DESC_BACHILLERATO_Liceo Moderno Madre Laura,DESC_BACHILLERATO_Nuevo Colegio Del Prado,DESC_BACHILLERATO_Nuevo Colegio Maria Montessori-Jornada Completa,CIUDAD_BACHILLERATO_Barranquilla,CIUDAD_BACHILLERATO_Bogotá D.C.,CIUDAD_BACHILLERATO_Cartagena,CIUDAD_BACHILLERATO_Cerete,CIUDAD_BACHILLERATO_Corozal,CIUDAD_BACHILLERATO_El Copey,CIUDAD_BACHILLERATO_Fonseca,CIUDAD_BACHILLERATO_Galapa,CIUDAD_BACHILLERATO_Lorica,CIUDAD_BACHILLERATO_Maicao,CIUDAD_BACHILLERATO_Malambo,CIUDAD_BACHILLERATO_Monteria,CIUDAD_BACHILLERATO_Pivijay,CIUDAD_BACHILLERATO_Riohacha,CIUDAD_BACHILLERATO_Sabanagrande,CIUDAD_BACHILLERATO_San Juan Nepomuceno,CIUDAD_BACHILLERATO_Santa Marta,CIUDAD_BACHILLERATO_Sincelejo,CIUDAD_BACHILLERATO_Soledad,CIUDAD_BACHILLERATO_Tolu,CIUDAD_BACHILLERATO_Turbaco,CIUDAD_BACHILLERATO_Uribia,CIUDAD_BACHILLERATO_Valledupar,DESC_DPTO_BACHILLERATO_Atlántico,DESC_DPTO_BACHILLERATO_Bogotá,DESC_DPTO_BACHILLERATO_Bolivar,DESC_DPTO_BACHILLERATO_Cesar,DESC_DPTO_BACHILLERATO_Cordoba,DESC_DPTO_BACHILLERATO_La Guajira,DESC_DPTO_BACHILLERATO_Magdalena,DESC_DPTO_BACHILLERATO_Sucre,DESC_PAIS_BACHILLERATO_Colombia,CIUDAD_NACIMIENTO_Arjona,CIUDAD_NACIMIENTO_Barranquilla,CIUDAD_NACIMIENTO_Bogotá D.C.,CIUDAD_NACIMIENTO_Cartagena,CIUDAD_NACIMIENTO_Cerete,CIUDAD_NACIMIENTO_Cucuta,CIUDAD_NACIMIENTO_El Colegio,CIUDAD_NACIMIENTO_El Copey,CIUDAD_NACIMIENTO_El Piñon,CIUDAD_NACIMIENTO_Florencia,CIUDAD_NACIMIENTO_Lorica,CIUDAD_NACIMIENTO_Magangue,CIUDAD_NACIMIENTO_Malambo,CIUDAD_NACIMIENTO_Monteria,CIUDAD_NACIMIENTO_Pivijay,CIUDAD_NACIMIENTO_Riohacha,CIUDAD_NACIMIENTO_Sabanalarga,CIUDAD_NACIMIENTO_San Juan Del Cesar,CIUDAD_NACIMIENTO_San Juan Nepomuceno,CIUDAD_NACIMIENTO_Santa Marta,CIUDAD_NACIMIENTO_Santo Tomás,CIUDAD_NACIMIENTO_Sincelejo,CIUDAD_NACIMIENTO_Soledad,CIUDAD_NACIMIENTO_Tolu,CIUDAD_NACIMIENTO_Valledupar,DPTO_NACIMIENTO_Atlántico,DPTO_NACIMIENTO_Bogotá,DPTO_NACIMIENTO_Bolivar,DPTO_NACIMIENTO_Caquetá,DPTO_NACIMIENTO_Cesar,DPTO_NACIMIENTO_Cordoba,DPTO_NACIMIENTO_Cundinamarca,DPTO_NACIMIENTO_La Guajira,DPTO_NACIMIENTO_Magdalena,DPTO_NACIMIENTO_Norte de Santander,DPTO_NACIMIENTO_Sucre,PAIS_NACIMIENTO_China,PAIS_NACIMIENTO_Colombia,DISCAPACIDAD_00: Ninguno,DISCAPACIDAD_04:Sensorial - Baja Visión,DISCAPACIDAD_09:Discapacidad Física o motora,TIPO_COLEGIO_Privado,TIPO_COLEGIO_Publico
0,2,200172924,18,100.0,367.0,74.0,76.0,73.0,71.0,72.0,0,2,202310,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,2,200176967,18,96.0,337.0,73.0,68.0,59.0,68.0,73.0,0,3,202310,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,1,200198231,17,91.0,323.0,60.0,64.0,69.0,68.0,58.0,1,1,202310,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3,1,200197969,17,98.0,355.0,71.0,76.0,67.0,69.0,73.0,0,3,202310,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
4,1,200132072,17,98.0,355.0,76.0,69.0,67.0,69.0,81.0,0,5,202310,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5,1,200199044,16,95.0,339.0,73.0,61.0,69.0,70.0,63.0,1,2,202310,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6,1,200197949,16,95.0,337.0,69.0,64.0,67.0,68.0,73.0,1,3,202310,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7,1,200198029,16,100.0,414.0,100.0,76.0,77.0,78.0,83.0,1,1,202310,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
8,1,200198092,16,100.0,377.0,77.0,80.0,67.0,76.0,80.0,1,2,202310,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
9,1,200199603,17,99.0,358.0,81.0,70.0,68.0,71.0,62.0,0,2,202310,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,1,200111742,17,100.0,392.0,76.0,80.0,76.0,74.0,100.0,1,1,202310,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
